gene,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
LOC103681516,0.635165157,1.112536233,2.263688634,0.491470521,0.623093697,NA
LOC103681531,12.52179083,0.48961861,0.635522464,0.770419045,0.44105136,NA
LOC103681538,4.166526609,0.914826908,0.649855527,1.407738905,0.159208397,NA
LOC103681545,290.9310755,-0.024692566,0.209175675,-0.118047025,0.906030398,0.975028268
LOC103681549,43.93577329,0.451465655,0.380968717,1.185046526,0.235999052,NA
LOC103681551,1.569644796,-0.297454746,0.928181522,-0.320470446,0.748611731,NA
LOC103681552,10.69284491,0.529245511,0.567532998,0.932536986,0.351059082,NA
LOC103681555,4.527535001,-0.193346207,0.610860295,-0.316514608,0.751611939,NA
LOC103681558,19.8525738,0.203928144,0.375594823,0.542947164,0.587166181,NA
LOC103681563,2.179611967,0.358104394,1.057560565,0.338613603,0.734900834,NA
LOC103681598,1.50450887,-4.046540053,2.647469864,-1.528455567,NA,NA
LOC103681599,1.040057055,0.323093667,2.785656671,0.115984741,0.907664635,NA
LOC103681609,2.343690046,1.098052988,3.05507395,0.359419447,NA,NA
LOC103681622,34.90684626,0.003447079,0.384055057,0.00897548,0.992838699,NA
LOC103681629,0.570681065,1.438227954,2.380450085,0.604183202,0.545721848,NA
LOC103681632,2203.929774,-0.399455794,0.204223853,-1.955970315,0.050468651,0.441934006
LOC103681634,15.19477193,0.385814136,0.431746927,0.893611772,0.371529646,NA
LOC103681641,1042.940842,0.195812816,0.30171437,0.649000631,0.516337968,0.853375643
LOC103681644,3442.087416,0.054711385,0.278715078,0.196298621,0.844376441,0.958945222
LOC103681652,92.62170854,-1.059649931,0.357835721,-2.961274877,0.003063684,0.194469489
LOC103681659,1.358320572,-0.953596852,1.034635703,-0.921674024,0.356698634,NA
LOC103681660,10.37693041,-0.039503697,0.451291348,-0.087534797,0.930246427,NA
LOC103681662,2.308749067,-1.606866313,0.833047959,-1.928900126,0.053743262,NA
LOC103681663,2.534472557,0.903086273,3.002280455,0.300800104,0.763566929,NA
LOC103681664,204.2759014,0.34007618,0.197244607,1.724134239,0.084683612,0.503319064
LOC103681665,17.98410104,0.12593532,0.554143772,0.227261093,0.820220725,NA
LOC103681667,1.210476235,0.103964578,1.066747039,0.097459448,0.922361536,NA
LOC103681672,5147.117043,-0.318880956,0.267716323,-1.191115108,0.2336084,0.672573881
LOC103681695,0.582520229,1.015517461,1.612914207,0.629616539,0.5289455,NA
LOC103681696,10.02385152,-0.405533572,0.435448355,-0.931301192,0.351697786,NA
LOC103681702,0.883858356,1.374884516,1.461449473,0.940767739,0.346823897,NA
LOC103681705,642.9191897,-0.384491244,0.16065836,-2.393222761,0.016701098,0.315517692
LOC103681715,164.2313999,0.080425246,0.216371165,0.371700386,0.710115937,0.920851602
LOC103681729,13.39659181,0.171757993,0.475438647,0.361262161,0.717903478,NA
LOC103681731,7.761546999,-0.541425845,0.414189937,-1.307192176,0.191147452,NA
LOC103681735,24.31142248,0.198332583,0.423902565,0.467873043,0.639875382,NA
LOC103681743,38.41345665,0.324923458,0.44982117,0.722339185,0.470085967,NA
LOC103681765,431.5070392,-0.103323879,0.651510349,-0.158591309,0.873990876,0.9667308
LOC103681774,200.4806254,-0.242912025,0.196003214,-1.239326745,0.215224518,0.657046086
LOC103681780,11.00250494,0.07662081,0.485950965,0.157671896,0.874715347,NA
LOC103681818,2.064053276,0.920173833,0.833948733,1.103393766,0.269856203,NA
LOC103681823,119.376553,0.559791171,0.349643403,1.601034556,0.109369266,0.540504836
LOC103681827,98.86947015,-0.204187878,0.256783079,-0.795176533,0.42651082,0.803367709
LOC103681864,2328.627185,-0.020204737,0.119469296,-0.169120747,0.865701666,0.964001814
LOC103681875,24.11961377,0.250488587,0.399739984,0.626628799,0.530902586,NA
LOC103681876,1.631025947,1.294836697,1.422445475,0.91028916,0.362670034,NA
LOC103681878,0.772714741,-0.116165881,1.286588433,-0.090289853,0.928056883,NA
LOC103681900,12478.39577,0.334868395,0.366130384,0.914615146,0.360393704,0.766500034
LOC103681901,0.691029745,-3.341127931,2.176033493,-1.535421188,0.124680402,NA
LOC103681906,0.696240378,1.183013467,1.696141162,0.697473473,0.485506535,NA
LOC103681912,84.27592616,0.574859641,0.414628155,1.386446228,0.165610689,0.605501857
LOC103681925,1339.443602,0.041692528,0.229271342,0.18184797,0.855702037,0.962174589
LOC103681927,11.90217127,0.637734055,0.450001299,1.417182699,0.156429519,NA
LOC103681936,28.93662528,-0.466623181,0.498051139,-0.936898131,0.348810961,NA
LOC103681938,60.09541768,-0.183679546,0.214411374,-0.856668853,0.391627921,NA
LOC103681939,6.873244264,-0.128135895,0.677157888,-0.189226024,0.849915672,NA
LOC103681947,7.401938544,-0.415686922,0.437583337,-0.949960584,0.342132281,NA
LOC103681948,3.897455733,-0.109063695,0.523077967,-0.208503706,0.834835689,NA
LOC103681949,1.168704808,0.286719056,2.22927278,0.12861551,0.897661893,NA
LOC103681950,1.918334021,-0.026313528,0.753195274,-0.034935864,0.972130882,NA
LOC103681954,0.666887426,1.928072133,2.801964769,0.688114338,0.491380782,NA
LOC103681957,9.385454993,1.899682375,0.877639126,2.164537015,0.030423159,NA
LOC103681962,18.04915188,0.027914337,0.357505669,0.078080823,0.937763762,NA
LOC103681965,185.6963939,0.029075058,0.276368786,0.10520384,0.916214063,0.977297748
LOC103681967,1.643212397,0.71756724,1.001632856,0.716397466,0.473745959,NA
LOC103681983,282.9343233,0.534908316,0.368781831,1.450473615,0.146926492,0.584404214
LOC103681985,533.5185557,-0.318136966,0.167856779,-1.895288159,0.058054236,0.456924686
LOC103681999,4.204987051,-0.040356392,0.947180432,-0.042606869,0.96601492,NA
LOC103682008,1.103447266,-0.747311276,2.470645346,-0.302476143,NA,NA
LOC103682044,197.2060416,-0.37733827,0.124810933,-3.02327897,0.002500516,0.18320079
LOC103682047,139.0415696,-0.260211752,0.209366057,-1.242855484,0.213921092,0.655855389
LOC103682050,914.4231276,0.003420714,0.131472978,0.02601838,0.979242679,0.995254445
LOC103682057,3.686688228,0.23672666,0.589425964,0.401622383,0.687961955,NA
LOC103682087,12.95660159,-0.170052901,0.584021605,-0.291175702,0.770916945,NA
LOC103682098,0.858727958,0.351678165,1.758833476,0.199949665,0.841519947,NA
LOC103682100,462.4122512,0.083320521,0.216252693,0.385292408,0.700020786,0.918033816
LOC103682103,2.356745879,-4.114795452,1.532901902,-2.684317533,0.007267804,NA
LOC103682104,0.844385001,0.888255931,3.065961327,0.289715308,0.772034044,NA
LOC103682105,1456.845205,-0.021645357,0.20106183,-0.107655228,0.914269186,0.976554905
LOC103682107,5.073707892,-0.725971337,0.544801412,-1.332543054,0.182681804,NA
LOC103682108,516.5264699,-0.11179134,0.316004335,-0.353765211,0.723514848,0.925241002
LOC103682113,11.4061665,-0.039398152,0.438426887,-0.089862537,0.928396452,NA
LOC103682118,0.949282926,-1.757664553,1.370907663,-1.282117389,0.19980147,NA
LOC103682119,1364.258182,0.285218465,0.227715167,1.252522919,0.210379382,0.652471776
LOC103682120,801.4803594,0.150388181,0.322837117,0.465832995,0.641335046,0.89846979
LOC103682121,3.952678207,-0.040396898,0.801703127,-0.050388849,0.959812522,NA
LOC103682133,0.545776109,2.061138019,2.864053814,0.719657574,0.471735854,NA
LOC103682138,72.99752821,0.52691575,0.291420337,1.80809533,0.070591665,0.479970282
LOC103682142,269.4079255,-0.007268707,0.293138517,-0.024796152,0.98021756,0.995742105
LOC103682161,1.77655197,0.454346347,1.063010789,0.427414615,0.669077364,NA
LOC103682162,0.515903133,1.468707207,1.822880535,0.80570678,0.420411939,NA
LOC103682172,1.538717956,0.419022629,1.569635204,0.266955423,0.789503483,NA
LOC103682209,25.53893066,-0.582724089,0.283259982,-2.057205841,0.03966643,NA
LOC103682211,1.051830873,-0.381668038,1.479855835,-0.257908932,0.796477191,NA
LOC103682229,3.085356929,1.623674513,1.596714422,1.01688473,0.309208268,NA
LOC103682235,156.1834102,-0.094604533,0.206339783,-0.458489058,0.646601122,0.900905636
LOC103682242,14564.09566,0.411886511,0.336523342,1.223946334,0.220972473,0.661907095
LOC103682243,2617.743048,0.825937245,0.473785281,1.743273329,0.081285882,0.497367651
LOC103682246,13284.72711,0.380400816,0.360912008,1.053998779,0.291883476,0.719085481
LOC103682248,65.81296412,-0.261505459,0.329640979,-0.793303855,0.427600812,0.803873626
LOC103682249,182.4189166,-0.086315906,0.313622426,-0.275222366,0.783145405,0.945755056
LOC103682250,57.98436354,0.484959736,0.318160061,1.5242634,0.127442926,NA
LOC103682251,44.59434712,0.358537587,0.290475846,1.234311188,0.217086968,NA
LOC103682252,139.7151531,0.659810554,0.335781211,1.965001414,0.049414074,0.441934006
LOC103682253,165.3575924,0.235240197,0.266721875,0.881968142,0.377794035,0.775641288
LOC103682255,196.1720039,-0.154756172,0.291760485,-0.530421974,0.595819394,0.884263306
LOC103682256,106.6162589,0.021607381,0.258986308,0.083430593,0.933509164,0.98256353
LOC103682259,18.07027952,-0.306910268,0.414886662,-0.739744842,0.459454833,NA
LOC103682260,0.639831888,-1.368324525,1.612473491,-0.8485873,0.396110977,NA
LOC103682261,46.67958782,0.038902264,0.304241401,0.127866436,0.898254673,NA
LOC103682262,11.66321136,0.184952967,0.531194186,0.348183343,0.727702497,NA
LOC103682267,201.7270747,-0.430581061,0.190813015,-2.256560233,0.024035568,0.358462157
LOC103682268,12.79557792,1.306913669,1.05247373,1.241754195,0.214327267,NA
LOC103682292,111.7383609,-0.260161944,0.231062462,-1.125937729,0.260191878,0.690523447
LOC103682293,1.490419799,1.46994647,1.428485417,1.029024485,0.303468169,NA
LOC103682294,1002.312676,1.837499098,0.758452184,2.422696035,0.015405811,0.312472501
LOC103682295,6.413850982,0.686742118,0.769922822,0.891962283,0.372413149,NA
LOC103682302,163.9968432,0.074254101,0.256100968,0.289940726,0.771861585,0.941493983
LOC103682303,254.907626,0.060632372,0.343604051,0.176460002,0.859932569,0.963040479
LOC103682344,1936.882242,-0.623450338,0.630502456,-0.988815082,0.322753624,0.743161973
LOC103682345,36.99423576,0.104698482,0.352827646,0.296741152,0.766664136,NA
LOC103682355,13.59779516,0.440003166,0.497589126,0.884270059,0.376550447,NA
LOC103682359,260.3652038,-0.009513734,0.235624426,-0.040376688,0.967792815,0.993141879
LOC103682374,5.067454421,0.199526711,0.56373973,0.353934095,0.723388275,NA
LOC103682376,1.0348646,-0.204930169,1.242601829,-0.164920222,0.869006776,NA
LOC103682385,4.420692851,0.121220266,0.608798717,0.199113866,0.842173675,NA
LOC103682389,10.0799813,0.116121034,0.367166177,0.316262884,0.75180298,NA
LOC103682405,6.530402188,-0.481581011,0.756535611,-0.636560928,0.524410882,NA
LOC103682407,0.429559872,1.653812162,3.077049533,0.537466864,0.590945168,NA
LOC103682429,0.484132717,1.769416999,3.074541021,0.575506063,0.564949091,NA
LOC103682438,1.939689696,0.247344237,0.950545714,0.260212879,0.79469957,NA
LOC103682439,84.96644659,-0.287132156,0.232760642,-1.233594106,0.21735419,0.657805324
LOC103682449,1.59162436,-1.272332892,1.046461163,-1.215843394,0.224044585,NA
LOC103682453,31.53069673,0.059652694,0.437232391,0.136432469,0.891479407,NA
LOC103682457,0.732114096,-1.163645054,2.065492831,-0.563374046,0.573180206,NA
LOC103682459,74.82142513,-0.088332991,0.308904729,-0.285955452,0.774912242,0.942241571
LOC103682462,27.41616019,0.099899019,0.300019781,0.332974775,0.739153324,NA
LOC103682471,1.395504434,1.61899643,1.124606554,1.439611413,0.149977369,NA
LOC103682487,5.516413471,0.244118802,0.608387272,0.401255604,0.688231947,NA
LOC103682488,0.873256296,1.743978366,1.791371735,0.973543532,0.330283236,NA
LOC103682497,0.888001283,0.218453713,1.430201786,0.152743281,0.878600728,NA
LOC103682502,6.697826747,-0.035222843,0.563884278,-0.062464665,0.9501928,NA
LOC103682506,2.347760938,-1.715653272,3.029559038,-0.566304617,NA,NA
LOC103682512,1864.281522,0.277164584,0.310163124,0.893609079,0.371531087,0.77253628
LOC103682519,4.688260397,-0.014803985,0.541314757,-0.027348202,0.978182012,NA
LOC103682523,82.70941684,0.813633633,0.232176019,3.504382734,0.000457667,0.097621453
LOC103682527,44619.01596,-0.222808958,0.280493066,-0.794347473,0.426993174,0.803525112
LOC103682538,92.19988453,0.148622353,0.441335992,0.336755568,0.73630117,0.929506139
LOC103682545,94.32033875,0.999310638,0.325908248,3.066233041,0.002167743,0.173872994
LOC103682551,1.542765063,0.852578923,1.001314137,0.851459987,0.394513881,NA
LOC103682574,696.8887384,0.514994336,0.393272288,1.309510872,0.190361358,0.634159559
LOC103682585,93.06050105,-0.112027186,0.163183906,-0.686508792,0.492392322,0.843622156
LOC103682602,104.790587,-0.276530788,0.172505945,-1.603021784,0.108929845,0.540332337
LOC103682608,2.377707509,-7.40E-05,0.842666889,-8.78E-05,0.999929967,NA
LOC103682626,1.074219527,1.055333348,1.749246857,0.603307271,0.546304297,NA
LOC103682629,10.61521003,-0.565896993,0.802052846,-0.705560732,0.480461351,NA
LOC121099729,46.83038593,-0.918823811,0.379732406,-2.419661313,0.015534969,NA
LOC121099730,89.48554626,0.331602695,0.289372843,1.145935779,0.251821726,0.687876759
LOC121099736,1343.370007,1.687038733,0.448687683,3.759939921,0.000169954,0.08229654
LOC121099737,3.122559442,0.476600468,0.961550428,0.495658318,0.6201355,NA
LOC121099739,1.114511594,0.735991498,1.222325557,0.602123954,0.547091631,NA
LOC121099745,35.69260456,0.057887583,0.259445744,0.223120187,0.823441967,NA
LOC121099746,90.06844958,-0.938793477,0.417007847,-2.251260937,0.024369015,0.361638961
LOC121099747,18.14146267,0.028540158,0.278047643,0.102644849,0.918244846,NA
LOC121099748,642.0216667,0.601523715,0.267608559,2.247774572,0.024590568,0.361638961
LOC121099752,25.51266179,-0.635180383,0.314048076,-2.022557791,0.04311876,NA
LOC121099753,52.04243265,0.033189512,0.242478102,0.136876326,0.891128551,NA
LOC121099754,260.764113,-0.001488795,0.266041982,-0.005596091,0.995534989,0.999673208
LOC121099755,49.7664924,-0.213380083,0.232709237,-0.916938604,0.359174814,NA
LOC121099757,149.8513366,-0.110732509,0.21827648,-0.5073039,0.611941603,0.890570766
LOC121099762,15.95205187,-0.366551762,0.404284556,-0.906667733,0.364582532,NA
LOC121099764,0,0,0,0,1,NA
LOC121099765,8.262656319,-0.040460811,0.567563708,-0.071288581,0.943168083,NA
LOC121099766,3.923927086,0.318161031,0.800785675,0.397311093,0.691138068,NA
LOC121099768,2.251607402,-1.089840999,0.750194112,-1.452745338,0.146294474,NA
LOC121099770,67.84627036,0.012781952,0.471435102,0.027112856,0.978369721,0.995254445
LOC121099771,17.41224548,0.406578147,0.398440519,1.020423695,0.307527561,NA
LOC121099772,760.0267894,-0.12648508,0.342171853,-0.369653667,0.711640559,0.921655917
LOC121099773,0.625397624,-1.688843873,1.599921648,-1.055579112,0.291160548,NA
LOC121099776,50.60783678,0.734560281,0.646997434,1.135337239,0.256234045,NA
LOC121099779,2.499742145,0.230225026,0.665834104,0.345769352,0.72951606,NA
LOC121099784,5.286856224,-0.058173242,0.546850561,-0.106378681,0.915281907,NA
LOC121099785,619.2811393,-0.033662514,0.245771689,-0.136966605,0.891057191,0.970554859
LOC121099786,53.1214728,0.465945087,0.391933358,1.188837535,0.234503604,NA
LOC121099787,25.07184018,0.019186106,0.355706883,0.053937967,0.956984587,NA
LOC121099788,3.358753175,0.204666981,0.640095144,0.319744624,0.749161929,NA
LOC121099789,1.197960306,1.119910555,1.115890822,1.003602264,0.315570363,NA
LOC121099790,24.92155956,-1.708059594,0.607649203,-2.810930362,0.004939848,NA
LOC121099792,4.290933261,1.317018457,0.80375557,1.638580814,0.101300591,NA
LOC121099795,2.432041244,-1.635922368,1.450342511,-1.127955883,0.259338551,NA
LOC121099796,7.457861526,-1.052159481,1.300848849,-0.808825316,0.418615632,NA
LOC121099798,1.268279434,0.520697144,1.351918865,0.385154137,0.700123221,NA
LOC121099799,208.6185256,-0.186909118,0.20267999,-0.922188317,0.356430356,0.763577172
LOC121099800,251.8092955,-0.142419581,0.259549244,-0.54871892,0.58319836,0.881664799
LOC121099801,34.29880369,-0.269411228,0.280395583,-0.960825508,0.336639911,NA
LOC121099802,23.27492852,0.332760872,0.425026148,0.78291859,0.43367492,NA
LOC121099803,5.974960965,1.273599693,0.714652331,1.782124872,0.074728871,NA
LOC121099804,61.2573474,0.372854558,0.202468011,1.841547987,0.065541295,0.470815457
LOC121099813,2.986990489,-1.144628983,1.527096191,-0.749546093,0.453528128,NA
LOC121099816,0.681509134,0.81386846,1.627886915,0.499953929,0.617107518,NA
LOC121099817,1.694162774,-0.032421964,0.924921602,-0.035053743,0.972036886,NA
LOC121099825,5.267874724,-0.097490341,0.75790852,-0.128630749,0.897649834,NA
LOC121099831,12.53940259,-0.238449386,0.475607199,-0.501357815,0.616119323,NA
LOC121099880,139.1557643,0.046416279,0.265717704,0.174682675,0.861328982,0.963425893
LOC121099891,1.229007387,0.022464212,1.309081957,0.01716028,0.98630875,NA
LOC121099896,321.9485406,0.034571472,0.269432619,0.128312127,0.897901968,0.973355024
LOC121099897,4497.434717,0.040749575,0.261282209,0.155960008,0.876064544,0.966988307
LOC121099898,66.76606928,0.526068664,0.296615585,1.773570541,0.076134214,0.487876755
LOC121099905,4.115971412,1.292034639,0.658542614,1.961960564,0.049767076,NA
LOC121099907,3.485742044,0.048028507,0.714622635,0.067208208,0.946415951,NA
LOC121099910,0.874059154,0.294220908,1.432118363,0.205444547,0.837224819,NA
LOC121099914,7.079424292,-0.277410933,0.64846152,-0.427798603,0.668797754,NA
LOC121099916,36.39714051,-0.636921121,0.469506419,-1.356575961,0.174915984,NA
LOC121099926,1.091505524,-0.224386741,1.801186909,-0.124577155,0.900858315,NA
LOC121099931,3.018321892,-0.438668922,0.792340764,-0.553636695,0.579827508,NA
LOC121099938,0.640084116,-0.264613427,2.031485368,-0.130256133,0.896363785,NA
LOC121099944,9.260774553,0.475064258,0.436457217,1.088455497,0.276394073,NA
LOC121099945,1.343308569,0.293100864,1.023977992,0.286237465,0.774696251,NA
LOC121099960,2.391295623,-0.862472784,0.849546522,-1.015215485,0.310003121,NA
LOC121099974,2.761834642,1.408042867,1.317203905,1.068963477,0.285086127,NA
LOC121099979,131.6092013,-0.184882991,0.372404644,-0.496457263,0.619571833,0.894629638
LOC121099982,0.561032619,1.662436564,1.640546027,1.013343446,0.310896142,NA
LOC121099984,2.839078999,0.585695535,0.919286553,0.637119659,0.524046904,NA
LOC121099996,138.9739919,-0.098939347,0.427600203,-0.231382835,0.817017399,0.953828193
LOC121099998,10.92482147,-1.368566597,0.587653402,-2.328866971,0.019866114,NA
LOC121100006,6.107695501,0.164081366,0.56162473,0.29215481,0.770168262,NA
LOC121100009,2185.60401,6.94254599685052e-05,0.226378684,0.000306678,0.999755306,0.999806174
LOC121100011,40.08222604,0.650655616,0.52742461,1.233646674,0.217334593,NA
LOC121100016,2.873367554,0.131924221,0.743978194,0.177322699,0.859254922,NA
LOC121100020,0.832766182,-2.790449656,1.289821676,-2.163438332,0.030507482,NA
